"Case_ID","arm","avg_ratio","log_ratio","SCNA_event"
"TCGA-DU-7304-01A-12D-2085-01","chr22p",1,0,0
"TCGA-DU-7304-01A-12D-2085-01","chr22q",1,0,0
"TCGA-TM-A7C4-01A-11D-A32A-01","chr1p",1.28764142538267,0.364730896368106,1
"TCGA-TM-A7C4-01A-11D-A32A-01","chr1q",1,0,0
"TCGA-TM-A7C4-01A-11D-A32A-01","chr2p",1.28654828847669,0.363505607276493,1
"TCGA-TM-A7C4-01A-11D-A32A-01","chr2q",1,0,0
"TCGA-TM-A7C4-01A-11D-A32A-01","chr3p",1.33505576107501,0.4169,1
"TCGA-TM-A7C4-01A-11D-A32A-01","chr3q",1,0,0
"TCGA-TM-A7C4-01A-11D-A32A-01","chr4p",0.514484671723231,-0.9588,-1
"TCGA-TM-A7C4-01A-11D-A32A-01","chr4q",0.692839624185561,-0.529406653302376,-1
"TCGA-TM-A7C4-01A-11D-A32A-01","chr5p",1,0,0
"TCGA-TM-A7C4-01A-11D-A32A-01","chr5q",1,0,0
"TCGA-TM-A7C4-01A-11D-A32A-01","chr6p",1,0,0
"TCGA-TM-A7C4-01A-11D-A32A-01","chr6q",1.29652779956793,0.374653140143241,1
"TCGA-TM-A7C4-01A-11D-A32A-01","chr7p",1.30071059359277,0.3793,1
"TCGA-TM-A7C4-01A-11D-A32A-01","chr7q",1.32910913612077,0.410459572391174,1
"TCGA-TM-A7C4-01A-11D-A32A-01","chr8p",1,0,0
"TCGA-TM-A7C4-01A-11D-A32A-01","chr8q",1,0,0
"TCGA-TM-A7C4-01A-11D-A32A-01","chr9p",1.32592576029866,0.407,1
"TCGA-TM-A7C4-01A-11D-A32A-01","chr9q",1,0,0
"TCGA-TM-A7C4-01A-11D-A32A-01","chr10p",1,0,0
"TCGA-TM-A7C4-01A-11D-A32A-01","chr10q",1,0,0
"TCGA-TM-A7C4-01A-11D-A32A-01","chr11p",0.682493418780444,-0.551112960559773,-1
"TCGA-TM-A7C4-01A-11D-A32A-01","chr11q",1,0,0
"TCGA-TM-A7C4-01A-11D-A32A-01","chr12p",1,0,0
"TCGA-TM-A7C4-01A-11D-A32A-01","chr12q",0.312255740575483,-1.6792,-1
"TCGA-TM-A7C4-01A-11D-A32A-01","chr13p",1,0,0
"TCGA-TM-A7C4-01A-11D-A32A-01","chr13q",0.410997065989814,-1.2828,-1
"TCGA-TM-A7C4-01A-11D-A32A-01","chr14p",1,0,0
"TCGA-TM-A7C4-01A-11D-A32A-01","chr14q",1,0,0
"TCGA-TM-A7C4-01A-11D-A32A-01","chr15p",1,0,0
"TCGA-TM-A7C4-01A-11D-A32A-01","chr15q",1,0,0
"TCGA-TM-A7C4-01A-11D-A32A-01","chr16p",1,0,0
"TCGA-TM-A7C4-01A-11D-A32A-01","chr16q",1,0,0
"TCGA-TM-A7C4-01A-11D-A32A-01","chr17p",1,0,0
"TCGA-TM-A7C4-01A-11D-A32A-01","chr17q",1.29640254418688,0.374513757056725,1
"TCGA-TM-A7C4-01A-11D-A32A-01","chr18p",1,0,0
"TCGA-TM-A7C4-01A-11D-A32A-01","chr18q",0.673690328491479,-0.56984250676528,-1
"TCGA-TM-A7C4-01A-11D-A32A-01","chr19p",1,0,0
"TCGA-TM-A7C4-01A-11D-A32A-01","chr19q",1,0,0
"TCGA-TM-A7C4-01A-11D-A32A-01","chr20p",1,0,0
"TCGA-TM-A7C4-01A-11D-A32A-01","chr20q",0.914151516938926,-0.129494788881955,0
"TCGA-TM-A7C4-01A-11D-A32A-01","chr21p",1,0,0
"TCGA-TM-A7C4-01A-11D-A32A-01","chr21q",0.898438821157638,-0.154507827565625,0
"TCGA-TM-A7C4-01A-11D-A32A-01","chr22p",1,0,0
"TCGA-TM-A7C4-01A-11D-A32A-01","chr22q",1.32988362095581,0.4113,1
"TCGA-HT-8106-01A-11D-2391-01","chr1p",1,0,0
"TCGA-HT-8106-01A-11D-2391-01","chr1q",1,0,0
"TCGA-HT-8106-01A-11D-2391-01","chr2p",1,0,0
"TCGA-HT-8106-01A-11D-2391-01","chr2q",1,0,0
"TCGA-HT-8106-01A-11D-2391-01","chr3p",1,0,0
"TCGA-HT-8106-01A-11D-2391-01","chr3q",0.376233443172781,-1.4103,-1
"TCGA-HT-8106-01A-11D-2391-01","chr4p",1,0,0
"TCGA-HT-8106-01A-11D-2391-01","chr4q",0.247534239333074,-2.0143,-1
"TCGA-HT-8106-01A-11D-2391-01","chr5p",1,0,0
"TCGA-HT-8106-01A-11D-2391-01","chr5q",1,0,0
"TCGA-HT-8106-01A-11D-2391-01","chr6p",1,0,0
"TCGA-HT-8106-01A-11D-2391-01","chr6q",0.312363978923772,-1.6787,-1
"TCGA-HT-8106-01A-11D-2391-01","chr7p",1,0,0
"TCGA-HT-8106-01A-11D-2391-01","chr7q",1,0,0
"TCGA-HT-8106-01A-11D-2391-01","chr8p",1,0,0
"TCGA-HT-8106-01A-11D-2391-01","chr8q",1,0,0
"TCGA-HT-8106-01A-11D-2391-01","chr9p",1.31567212150174,0.3958,1
"TCGA-HT-8106-01A-11D-2391-01","chr9q",1,0,0
"TCGA-HT-8106-01A-11D-2391-01","chr10p",1,0,0
"TCGA-HT-8106-01A-11D-2391-01","chr10q",1.38520547991066,0.4701,1
"TCGA-HT-8106-01A-11D-2391-01","chr11p",1,0,0
"TCGA-HT-8106-01A-11D-2391-01","chr11q",1,0,0
"TCGA-HT-8106-01A-11D-2391-01","chr12p",1,0,0
"TCGA-HT-8106-01A-11D-2391-01","chr12q",1,0,0
"TCGA-HT-8106-01A-11D-2391-01","chr13p",1,0,0
"TCGA-HT-8106-01A-11D-2391-01","chr13q",1,0,0
"TCGA-HT-8106-01A-11D-2391-01","chr14p",1,0,0
"TCGA-HT-8106-01A-11D-2391-01","chr14q",1,0,0
"TCGA-HT-8106-01A-11D-2391-01","chr15p",1,0,0
"TCGA-HT-8106-01A-11D-2391-01","chr15q",1,0,0
"TCGA-HT-8106-01A-11D-2391-01","chr16p",1,0,0
"TCGA-HT-8106-01A-11D-2391-01","chr16q",1,0,0
"TCGA-HT-8106-01A-11D-2391-01","chr17p",1,0,0
"TCGA-HT-8106-01A-11D-2391-01","chr17q",1,0,0
"TCGA-HT-8106-01A-11D-2391-01","chr18p",1,0,0
"TCGA-HT-8106-01A-11D-2391-01","chr18q",1,0,0
"TCGA-HT-8106-01A-11D-2391-01","chr19p",1,0,0
"TCGA-HT-8106-01A-11D-2391-01","chr19q",1.40366630201972,0.4892,1
"TCGA-HT-8106-01A-11D-2391-01","chr20p",1,0,0
"TCGA-HT-8106-01A-11D-2391-01","chr20q",1,0,0
"TCGA-HT-8106-01A-11D-2391-01","chr21p",1,0,0
"TCGA-HT-8106-01A-11D-2391-01","chr21q",1,0,0
"TCGA-HT-8106-01A-11D-2391-01","chr22p",1,0,0
"TCGA-HT-8106-01A-11D-2391-01","chr22q",1,0,0
"TCGA-WY-A85B-01A-11D-A36N-01","chr1p",0.44497932136342,-1.16818980074006,-1
"TCGA-WY-A85B-01A-11D-A36N-01","chr1q",0.381183613380099,-1.39144199401151,-1
"TCGA-WY-A85B-01A-11D-A36N-01","chr2p",1,0,0
"TCGA-WY-A85B-01A-11D-A36N-01","chr2q",0.689536945691208,-0.536300240845703,-1
"TCGA-WY-A85B-01A-11D-A36N-01","chr3p",0.359384476862325,-1.4764,-1
"TCGA-WY-A85B-01A-11D-A36N-01","chr3q",0.508790888956597,-0.974855258728194,-1
"TCGA-WY-A85B-01A-11D-A36N-01","chr4p",1,0,0
"TCGA-WY-A85B-01A-11D-A36N-01","chr4q",0.742290217681669,-0.429944738567593,-1
"TCGA-WY-A85B-01A-11D-A36N-01","chr5p",1.73003353097236,0.7908,1
"TCGA-WY-A85B-01A-11D-A36N-01","chr5q",0.464542163639114,-1.1061185477683,-1
"TCGA-WY-A85B-01A-11D-A36N-01","chr6p",1,0,0
"TCGA-WY-A85B-01A-11D-A36N-01","chr6q",0.334613533069833,-1.57943230014494,-1
"TCGA-WY-A85B-01A-11D-A36N-01","chr7p",1,0,0
"TCGA-WY-A85B-01A-11D-A36N-01","chr7q",1,0,0
"TCGA-WY-A85B-01A-11D-A36N-01","chr8p",1,0,0
"TCGA-WY-A85B-01A-11D-A36N-01","chr8q",0.84747230572895,-0.238761871228735,0
"TCGA-WY-A85B-01A-11D-A36N-01","chr9p",1.3697380336694,0.4539,1
"TCGA-WY-A85B-01A-11D-A36N-01","chr9q",1,0,0
"TCGA-WY-A85B-01A-11D-A36N-01","chr10p",1,0,0
"TCGA-WY-A85B-01A-11D-A36N-01","chr10q",0.434456195860208,-1.20271737055429,-1
"TCGA-WY-A85B-01A-11D-A36N-01","chr11p",0.526471778040439,-0.925571898436717,-1
"TCGA-WY-A85B-01A-11D-A36N-01","chr11q",1,0,0
"TCGA-WY-A85B-01A-11D-A36N-01","chr12p",1.38976758699318,0.474843638972326,1
"TCGA-WY-A85B-01A-11D-A36N-01","chr12q",1,0,0
"TCGA-WY-A85B-01A-11D-A36N-01","chr13p",1,0,0
"TCGA-WY-A85B-01A-11D-A36N-01","chr13q",0.485721078342908,-1.0418,-1
"TCGA-WY-A85B-01A-11D-A36N-01","chr14p",1,0,0
"TCGA-WY-A85B-01A-11D-A36N-01","chr14q",0.39551373418234,-1.33820030185118,-1
"TCGA-WY-A85B-01A-11D-A36N-01","chr15p",1,0,0
"TCGA-WY-A85B-01A-11D-A36N-01","chr15q",0.418906449129188,-1.2553,-1
"TCGA-WY-A85B-01A-11D-A36N-01","chr16p",0.359011011540483,-1.4779,-1
"TCGA-WY-A85B-01A-11D-A36N-01","chr16q",0.207660683358486,-2.2677,-1
"TCGA-WY-A85B-01A-11D-A36N-01","chr17p",1,0,0
"TCGA-WY-A85B-01A-11D-A36N-01","chr17q",1,0,0
"TCGA-WY-A85B-01A-11D-A36N-01","chr18p",1,0,0
"TCGA-WY-A85B-01A-11D-A36N-01","chr18q",0.403798913241678,-1.30829106698903,-1
"TCGA-WY-A85B-01A-11D-A36N-01","chr19p",0.44807122961706,-1.1582,-1
"TCGA-WY-A85B-01A-11D-A36N-01","chr19q",1,0,0
"TCGA-WY-A85B-01A-11D-A36N-01","chr20p",1,0,0
"TCGA-WY-A85B-01A-11D-A36N-01","chr20q",1,0,0
"TCGA-WY-A85B-01A-11D-A36N-01","chr21p",1,0,0
"TCGA-WY-A85B-01A-11D-A36N-01","chr21q",1,0,0
"TCGA-WY-A85B-01A-11D-A36N-01","chr22p",1,0,0
"TCGA-WY-A85B-01A-11D-A36N-01","chr22q",1,0,0
"TCGA-DU-7010-01A-11D-2023-01","chr1p",1.42672987799365,0.512712215985457,1
"TCGA-DU-7010-01A-11D-2023-01","chr1q",1.41450518844832,0.500297468593432,1
"TCGA-DU-7010-01A-11D-2023-01","chr2p",1,0,0
"TCGA-DU-7010-01A-11D-2023-01","chr2q",1.31853307929202,0.398933765917613,1
"TCGA-DU-7010-01A-11D-2023-01","chr3p",0.395458990877541,-1.3384,-1
"TCGA-DU-7010-01A-11D-2023-01","chr3q",0.876217210888036,-0.190639542154189,0
"TCGA-DU-7010-01A-11D-2023-01","chr4p",1.3169718401185,0.397224497792055,1
"TCGA-DU-7010-01A-11D-2023-01","chr4q",0.71334127415211,-0.487335644118886,-1
"TCGA-DU-7010-01A-11D-2023-01","chr5p",1,0,0
"TCGA-DU-7010-01A-11D-2023-01","chr5q",0.778441996439491,-0.361338550209478,-1
"TCGA-DU-7010-01A-11D-2023-01","chr6p",1,0,0
"TCGA-DU-7010-01A-11D-2023-01","chr6q",5.49060804522296,2.45696592614357,1
"TCGA-DU-7010-01A-11D-2023-01","chr7p",1.34640858376753,0.429116279433034,1
"TCGA-DU-7010-01A-11D-2023-01","chr7q",0.976542421959881,-0.0342453773274828,0
"TCGA-DU-7010-01A-11D-2023-01","chr8p",1,0,0
"TCGA-DU-7010-01A-11D-2023-01","chr8q",0.471621044411176,-1.0843,-1
"TCGA-DU-7010-01A-11D-2023-01","chr9p",1.6170062484555,0.69332525370233,1
"TCGA-DU-7010-01A-11D-2023-01","chr9q",1.42016852391161,0.506062136902908,1
"TCGA-DU-7010-01A-11D-2023-01","chr10p",1,0,0
"TCGA-DU-7010-01A-11D-2023-01","chr10q",0.68809668026389,-0.539316811445372,-1
"TCGA-DU-7010-01A-11D-2023-01","chr11p",0.622816359158566,-0.683121255533077,-1
"TCGA-DU-7010-01A-11D-2023-01","chr11q",0.611369043720024,-0.709884590752542,-1
"TCGA-DU-7010-01A-11D-2023-01","chr12p",0.572798650990892,-0.8039,-1
"TCGA-DU-7010-01A-11D-2023-01","chr12q",6.00402894900141,2.58593093306788,1
"TCGA-DU-7010-01A-11D-2023-01","chr13p",1,0,0
"TCGA-DU-7010-01A-11D-2023-01","chr13q",0.574621462263845,-0.799316215968613,-1
"TCGA-DU-7010-01A-11D-2023-01","chr14p",1,0,0
"TCGA-DU-7010-01A-11D-2023-01","chr14q",0.811830764827836,-0.300749081996918,-1
"TCGA-DU-7010-01A-11D-2023-01","chr15p",1,0,0
"TCGA-DU-7010-01A-11D-2023-01","chr15q",0.717773218727526,-0.4784,-1
"TCGA-DU-7010-01A-11D-2023-01","chr16p",1,0,0
"TCGA-DU-7010-01A-11D-2023-01","chr16q",1.27742440010344,0.353237912827722,1
"TCGA-DU-7010-01A-11D-2023-01","chr17p",0.255182270069234,-1.9704,-1
"TCGA-DU-7010-01A-11D-2023-01","chr17q",0.998484169390523,-0.00218854045079965,0
"TCGA-DU-7010-01A-11D-2023-01","chr18p",1.87639020710321,0.907959876528233,1
"TCGA-DU-7010-01A-11D-2023-01","chr18q",1.32851542941279,0.409814983423486,1
"TCGA-DU-7010-01A-11D-2023-01","chr19p",1,0,0
"TCGA-DU-7010-01A-11D-2023-01","chr19q",2.11236946451686,1.07886219170827,1
"TCGA-DU-7010-01A-11D-2023-01","chr20p",0.598914324761833,-0.739578455949407,-1
"TCGA-DU-7010-01A-11D-2023-01","chr20q",0.810059620740333,-0.3039,-1
"TCGA-DU-7010-01A-11D-2023-01","chr21p",1,0,0
"TCGA-DU-7010-01A-11D-2023-01","chr21q",0.640770800743685,-0.642119687749477,-1
"TCGA-DU-7010-01A-11D-2023-01","chr22p",1,0,0
"TCGA-DU-7010-01A-11D-2023-01","chr22q",1,0,0
"TCGA-FG-5965-01B-11D-1892-01","chr1p",0.337182133885538,-1.5684,-1
"TCGA-FG-5965-01B-11D-1892-01","chr1q",1,0,0
"TCGA-FG-5965-01B-11D-1892-01","chr2p",0.374214199883241,-1.41806379095205,-1
"TCGA-FG-5965-01B-11D-1892-01","chr2q",0.405164999554996,-1.30341854352569,-1
"TCGA-FG-5965-01B-11D-1892-01","chr3p",1,0,0
"TCGA-FG-5965-01B-11D-1892-01","chr3q",0.306678726667475,-1.7052,-1
"TCGA-FG-5965-01B-11D-1892-01","chr4p",1,0,0
"TCGA-FG-5965-01B-11D-1892-01","chr4q",0.414888601445541,-1.26920407340662,-1
"TCGA-FG-5965-01B-11D-1892-01","chr5p",0.670819132639672,-0.576004257847447,-1
"TCGA-FG-5965-01B-11D-1892-01","chr5q",0.38693810556978,-1.369825282856,-1
"TCGA-FG-5965-01B-11D-1892-01","chr6p",1,0,0
"TCGA-FG-5965-01B-11D-1892-01","chr6q",1,0,0
"TCGA-FG-5965-01B-11D-1892-01","chr7p",0.229235120882699,-2.1251,-1
"TCGA-FG-5965-01B-11D-1892-01","chr7q",1,0,0
"TCGA-FG-5965-01B-11D-1892-01","chr8p",0.255199958569366,-1.9703,-1
"TCGA-FG-5965-01B-11D-1892-01","chr8q",0.572758948989878,-0.804,-1
"TCGA-FG-5965-01B-11D-1892-01","chr9p",0.661656436339144,-0.595845799685745,-1
"TCGA-FG-5965-01B-11D-1892-01","chr9q",1,0,0
"TCGA-FG-5965-01B-11D-1892-01","chr10p",1,0,0
"TCGA-FG-5965-01B-11D-1892-01","chr10q",1,0,0
"TCGA-FG-5965-01B-11D-1892-01","chr11p",0.680611579359198,-0.555096398562425,-1
"TCGA-FG-5965-01B-11D-1892-01","chr11q",0.401090583176243,-1.318,-1
"TCGA-FG-5965-01B-11D-1892-01","chr12p",1.16490445415884,0.220211629416848,0
"TCGA-FG-5965-01B-11D-1892-01","chr12q",1,0,0
"TCGA-FG-5965-01B-11D-1892-01","chr13p",1,0,0
"TCGA-FG-5965-01B-11D-1892-01","chr13q",1,0,0
"TCGA-FG-5965-01B-11D-1892-01","chr14p",1,0,0
"TCGA-FG-5965-01B-11D-1892-01","chr14q",0.411681350501885,-1.2804,-1
"TCGA-FG-5965-01B-11D-1892-01","chr15p",1,0,0
"TCGA-FG-5965-01B-11D-1892-01","chr15q",1,0,0
"TCGA-FG-5965-01B-11D-1892-01","chr16p",1,0,0
"TCGA-FG-5965-01B-11D-1892-01","chr16q",1,0,0
"TCGA-FG-5965-01B-11D-1892-01","chr17p",1,0,0
"TCGA-FG-5965-01B-11D-1892-01","chr17q",1,0,0
"TCGA-FG-5965-01B-11D-1892-01","chr18p",1,0,0
"TCGA-FG-5965-01B-11D-1892-01","chr18q",1,0,0
"TCGA-FG-5965-01B-11D-1892-01","chr19p",1,0,0
"TCGA-FG-5965-01B-11D-1892-01","chr19q",0.682499550039116,-0.5511,-1
"TCGA-FG-5965-01B-11D-1892-01","chr20p",1,0,0
"TCGA-FG-5965-01B-11D-1892-01","chr20q",0.44334447446098,-1.1735,-1
"TCGA-FG-5965-01B-11D-1892-01","chr21p",1,0,0
"TCGA-FG-5965-01B-11D-1892-01","chr21q",0.39683192503969,-1.3334,-1
"TCGA-FG-5965-01B-11D-1892-01","chr22p",1,0,0
"TCGA-FG-5965-01B-11D-1892-01","chr22q",1,0,0
"TCGA-FG-6690-01A-11D-1892-01","chr1p",0.571477422129217,-0.807231593167905,-1
"TCGA-FG-6690-01A-11D-1892-01","chr1q",0.397382432394141,-1.3314,-1
"TCGA-FG-6690-01A-11D-1892-01","chr2p",1,0,0
"TCGA-FG-6690-01A-11D-1892-01","chr2q",1,0,0
"TCGA-FG-6690-01A-11D-1892-01","chr3p",0.374230746698173,-1.418,-1
"TCGA-FG-6690-01A-11D-1892-01","chr3q",2.45843189430707,1.29773838887567,1
"TCGA-FG-6690-01A-11D-1892-01","chr4p",0.367572311385403,-1.4439,-1
"TCGA-FG-6690-01A-11D-1892-01","chr4q",1,0,0
"TCGA-FG-6690-01A-11D-1892-01","chr5p",1,0,0
"TCGA-FG-6690-01A-11D-1892-01","chr5q",1,0,0
"TCGA-FG-6690-01A-11D-1892-01","chr6p",0.7251094130078,-0.463729392595565,-1
"TCGA-FG-6690-01A-11D-1892-01","chr6q",1,0,0
"TCGA-FG-6690-01A-11D-1892-01","chr7p",0.629602567371541,-0.667486671058102,-1
"TCGA-FG-6690-01A-11D-1892-01","chr7q",1.23490494778595,0.3044,1
"TCGA-FG-6690-01A-11D-1892-01","chr8p",0.543518105591156,-0.8796,-1
"TCGA-FG-6690-01A-11D-1892-01","chr8q",0.368518514999271,-1.44019099028451,-1
"TCGA-FG-6690-01A-11D-1892-01","chr9p",0.427856822280198,-1.2248,-1
"TCGA-FG-6690-01A-11D-1892-01","chr9q",0.523949619187535,-0.9325,-1
"TCGA-FG-6690-01A-11D-1892-01","chr10p",0.343242475659483,-1.5427,-1
"TCGA-FG-6690-01A-11D-1892-01","chr10q",1,0,0
"TCGA-FG-6690-01A-11D-1892-01","chr11p",0.466096311137356,-1.1013,-1
"TCGA-FG-6690-01A-11D-1892-01","chr11q",1,0,0
"TCGA-FG-6690-01A-11D-1892-01","chr12p",0.332770626908733,-1.5874,-1
"TCGA-FG-6690-01A-11D-1892-01","chr12q",0.425903945518163,-1.2314,-1
"TCGA-FG-6690-01A-11D-1892-01","chr13p",1,0,0
"TCGA-FG-6690-01A-11D-1892-01","chr13q",1,0,0
"TCGA-FG-6690-01A-11D-1892-01","chr14p",1,0,0
"TCGA-FG-6690-01A-11D-1892-01","chr14q",0.499930690086252,-1.0002,-1
"TCGA-FG-6690-01A-11D-1892-01","chr15p",1,0,0
"TCGA-FG-6690-01A-11D-1892-01","chr15q",1,0,0
"TCGA-FG-6690-01A-11D-1892-01","chr16p",1,0,0
"TCGA-FG-6690-01A-11D-1892-01","chr16q",1,0,0
"TCGA-FG-6690-01A-11D-1892-01","chr17p",1,0,0
"TCGA-FG-6690-01A-11D-1892-01","chr17q",1,0,0
"TCGA-FG-6690-01A-11D-1892-01","chr18p",1,0,0
"TCGA-FG-6690-01A-11D-1892-01","chr18q",1,0,0
"TCGA-FG-6690-01A-11D-1892-01","chr19p",1,0,0
"TCGA-FG-6690-01A-11D-1892-01","chr19q",0.774748520563688,-0.3682,-1
"TCGA-FG-6690-01A-11D-1892-01","chr20p",1,0,0
"TCGA-FG-6690-01A-11D-1892-01","chr20q",1.44914303451234,0.5352,1
"TCGA-FG-6690-01A-11D-1892-01","chr21p",1,0,0
"TCGA-FG-6690-01A-11D-1892-01","chr21q",1,0,0
"TCGA-FG-6690-01A-11D-1892-01","chr22p",1,0,0
"TCGA-FG-6690-01A-11D-1892-01","chr22q",1,0,0
"TCGA-HT-7855-01A-11D-2391-01","chr1p",0.177181514593246,-2.4967,-1
"TCGA-HT-7855-01A-11D-2391-01","chr1q",1,0,0
"TCGA-HT-7855-01A-11D-2391-01","chr2p",1.24696762697235,0.31842401126807,1
"TCGA-HT-7855-01A-11D-2391-01","chr2q",0.634787131771897,-0.655655212330272,-1
"TCGA-HT-7855-01A-11D-2391-01","chr3p",0.798640820400537,-0.324381281513498,-1
"TCGA-HT-7855-01A-11D-2391-01","chr3q",1,0,0
"TCGA-HT-7855-01A-11D-2391-01","chr4p",1,0,0
"TCGA-HT-7855-01A-11D-2391-01","chr4q",4.06575571174612,2.02352353440545,1
"TCGA-HT-7855-01A-11D-2391-01","chr5p",0.25860059192959,-1.95120251744644,-1
"TCGA-HT-7855-01A-11D-2391-01","chr5q",1,0,0
"TCGA-HT-7855-01A-11D-2391-01","chr6p",1,0,0
"TCGA-HT-7855-01A-11D-2391-01","chr6q",0.781490369631269,-0.3557,-1
"TCGA-HT-7855-01A-11D-2391-01","chr7p",1,0,0
"TCGA-HT-7855-01A-11D-2391-01","chr7q",2.90996136726951,1.541,1
"TCGA-HT-7855-01A-11D-2391-01","chr8p",1,0,0
"TCGA-HT-7855-01A-11D-2391-01","chr8q",1.2846180085439,0.361339426261303,1
"TCGA-HT-7855-01A-11D-2391-01","chr9p",0.780137322679837,-0.3582,-1
"TCGA-HT-7855-01A-11D-2391-01","chr9q",0.251059287310362,-1.9939,-1
"TCGA-HT-7855-01A-11D-2391-01","chr10p",0.192274112619631,-2.3787635605474,-1
"TCGA-HT-7855-01A-11D-2391-01","chr10q",1,0,0
"TCGA-HT-7855-01A-11D-2391-01","chr11p",1,0,0
"TCGA-HT-7855-01A-11D-2391-01","chr11q",1.23696098759639,0.3068,1
"TCGA-HT-7855-01A-11D-2391-01","chr12p",4.49805094127,2.1693,1
"TCGA-HT-7855-01A-11D-2391-01","chr12q",1,0,0
"TCGA-HT-7855-01A-11D-2391-01","chr13p",1,0,0
"TCGA-HT-7855-01A-11D-2391-01","chr13q",1,0,0
"TCGA-HT-7855-01A-11D-2391-01","chr14p",1,0,0
"TCGA-HT-7855-01A-11D-2391-01","chr14q",4.61938246475517,2.2077,1
"TCGA-HT-7855-01A-11D-2391-01","chr15p",1,0,0
"TCGA-HT-7855-01A-11D-2391-01","chr15q",1,0,0
"TCGA-HT-7855-01A-11D-2391-01","chr16p",1,0,0
"TCGA-HT-7855-01A-11D-2391-01","chr16q",1,0,0
"TCGA-HT-7855-01A-11D-2391-01","chr17p",1,0,0
"TCGA-HT-7855-01A-11D-2391-01","chr17q",4.11170661154956,2.03973732553295,1
"TCGA-HT-7855-01A-11D-2391-01","chr18p",1,0,0
"TCGA-HT-7855-01A-11D-2391-01","chr18q",1,0,0
"TCGA-HT-7855-01A-11D-2391-01","chr19p",1,0,0
"TCGA-HT-7855-01A-11D-2391-01","chr19q",1,0,0
"TCGA-HT-7855-01A-11D-2391-01","chr20p",1,0,0
"TCGA-HT-7855-01A-11D-2391-01","chr20q",1,0,0
"TCGA-HT-7855-01A-11D-2391-01","chr21p",1,0,0
"TCGA-HT-7855-01A-11D-2391-01","chr21q",1,0,0
"TCGA-HT-7855-01A-11D-2391-01","chr22p",1,0,0
"TCGA-HT-7855-01A-11D-2391-01","chr22q",1,0,0
"TCGA-HW-7490-01A-11D-2023-01","chr1p",1,0,0
"TCGA-HW-7490-01A-11D-2023-01","chr1q",1,0,0
"TCGA-HW-7490-01A-11D-2023-01","chr2p",1,0,0
"TCGA-HW-7490-01A-11D-2023-01","chr2q",1,0,0
"TCGA-HW-7490-01A-11D-2023-01","chr3p",1,0,0
"TCGA-HW-7490-01A-11D-2023-01","chr3q",1,0,0
"TCGA-HW-7490-01A-11D-2023-01","chr4p",0.388988659261234,-1.3622,-1
"TCGA-HW-7490-01A-11D-2023-01","chr4q",0.515214598108513,-0.956754623483767,-1
"TCGA-HW-7490-01A-11D-2023-01","chr5p",1,0,0
"TCGA-HW-7490-01A-11D-2023-01","chr5q",1,0,0
"TCGA-HW-7490-01A-11D-2023-01","chr6p",0.531190039627442,-0.9127,-1
"TCGA-HW-7490-01A-11D-2023-01","chr6q",0.230222381547685,-2.1189,-1
"TCGA-HW-7490-01A-11D-2023-01","chr7p",1.4417289915288,0.5278,1
"TCGA-HW-7490-01A-11D-2023-01","chr7q",1,0,0
"TCGA-HW-7490-01A-11D-2023-01","chr8p",1,0,0
"TCGA-HW-7490-01A-11D-2023-01","chr8q",1,0,0
"TCGA-HW-7490-01A-11D-2023-01","chr9p",0.33356808841857,-1.58394681834221,-1
"TCGA-HW-7490-01A-11D-2023-01","chr9q",1,0,0
"TCGA-HW-7490-01A-11D-2023-01","chr10p",0.320234356163652,-1.6428,-1
"TCGA-HW-7490-01A-11D-2023-01","chr10q",0.268073544516419,-1.89929924437784,-1
"TCGA-HW-7490-01A-11D-2023-01","chr11p",1,0,0
"TCGA-HW-7490-01A-11D-2023-01","chr11q",1.43024046707085,0.516257728461713,1
"TCGA-HW-7490-01A-11D-2023-01","chr12p",0.338775159770037,-1.5616,-1
"TCGA-HW-7490-01A-11D-2023-01","chr12q",1,0,0
"TCGA-HW-7490-01A-11D-2023-01","chr13p",1,0,0
"TCGA-HW-7490-01A-11D-2023-01","chr13q",1,0,0
"TCGA-HW-7490-01A-11D-2023-01","chr14p",1,0,0
"TCGA-HW-7490-01A-11D-2023-01","chr14q",0.214889225080923,-2.21833494954389,-1
"TCGA-HW-7490-01A-11D-2023-01","chr15p",1,0,0
"TCGA-HW-7490-01A-11D-2023-01","chr15q",0.547108926615045,-0.8701,-1
"TCGA-HW-7490-01A-11D-2023-01","chr16p",1,0,0
"TCGA-HW-7490-01A-11D-2023-01","chr16q",0.257295833463627,-1.9585,-1
"TCGA-HW-7490-01A-11D-2023-01","chr17p",1,0,0
"TCGA-HW-7490-01A-11D-2023-01","chr17q",1,0,0
"TCGA-HW-7490-01A-11D-2023-01","chr18p",1,0,0
"TCGA-HW-7490-01A-11D-2023-01","chr18q",0.564169273775665,-0.8258,-1
"TCGA-HW-7490-01A-11D-2023-01","chr19p",1,0,0
"TCGA-HW-7490-01A-11D-2023-01","chr19q",1,0,0
"TCGA-HW-7490-01A-11D-2023-01","chr20p",1,0,0
"TCGA-HW-7490-01A-11D-2023-01","chr20q",1,0,0
"TCGA-HW-7490-01A-11D-2023-01","chr21p",1,0,0
"TCGA-HW-7490-01A-11D-2023-01","chr21q",0.596040630134451,-0.746517417059697,-1
"TCGA-HW-7490-01A-11D-2023-01","chr22p",1,0,0
"TCGA-HW-7490-01A-11D-2023-01","chr22q",1,0,0
